動詞,一般,*,*,上一段-カ行,連用形-一般
動詞,一般,*,*,上一段-ガ行,意志推量形
動詞,一般,*,*,上一段-ガ行,仮定形-一般
動詞,一般,*,*,上一段-ガ行,仮定形-融合
動詞,一般,*,*,上一段-ガ行,終止形-一般
動詞,一般,*,*,上一段-ガ行,終止形-撥音便
動詞,一般,*,*,上一段-ガ行,未然形-一般
動詞,一般,*,*,上一段-ガ行,命令形
動詞,一般,*,*,上一段-ガ行,連体形-一般
動詞,一般,*,*,上一段-ガ行,連体形-撥音便
動詞,一般,*,*,上一段-ガ行,連用形-一般
動詞,一般,*,*,上一段-ザ行,意志推量形
動詞,一般,*,*,上一段-ザ行,仮定形-一般
動詞,一般,*,*,上一段-ザ行,仮定形-融合
動詞,一般,*,*,上一段-ザ行,終止形-一般
動詞,一般,*,*,上一段-ザ行,終止形-撥音便
動詞,一般,*,*,上一段-ザ行,未然形-一般
動詞,一般,*,*,上一段-ザ行,命令形
動詞,一般,*,*,上一段-ザ行,連体形-一般
動詞,一般,*,*,上一段-ザ行,連体形-省略
動詞,一般,*,*,上一段-ザ行,連体形-撥音便
動詞,一般,*,*,上一段-ザ行,連用形-一般
動詞,一般,*,*,上一段-タ行,意志推量形
動詞,一般,*,*,上一段-タ行,仮定形-一般
動詞,一般,*,*,上一段-タ行,仮定形-融合
動詞,一般,*,*,上一段-タ行,終止形-一般
動詞,一般,*,*,上一段-タ行,終止形-撥音便
動詞,一般,*,*,上一段-タ行,未然形-一般
動詞,一般,*,*,上一段-タ行,命令形
動詞,一般,*,*,上一段-タ行,連体形-一般
動詞,一般,*,*,上一段-タ行,連体形-撥音便
動詞,一般,*,*,上一段-タ行,連用形-一般
動詞,一般,*,*,上一段-タ行,連用形-促音便
動詞,一般,*,*,上一段-ナ行,意志推量形
動詞,一般,*,*,上一段-ナ行,仮定形-一般
動詞,一般,*,*,上一段-ナ行,仮定形-融合
動詞,一般,*,*,上一段-ナ行,終止形-一般
動詞,一般,*,*,上一段-ナ行,終止形-撥音便
動詞,一般,*,*,上一段-ナ行,未然形-一般
動詞,一般,*,*,上一段-ナ行,命令形
動詞,一般,*,*,上一段-ナ行,連体形-一般
動詞,一般,*,*,上一段-ナ行,連体形-撥音便
動詞,一般,*,*,上一段-ナ行,連用形-一般
動詞,一般,*,*,上一段-ハ行,意志推量形
動詞,一般,*,*,上一段-ハ行,仮定形-一般
動詞,一般,*,*,上一段-ハ行,仮定形-融合
動詞,一般,*,*,上一段-ハ行,終止形-一般
動詞,一般,*,*,上一段-ハ行,終止形-撥音便
動詞,一般,*,*,上一段-ハ行,未然形-一般
動詞,一般,*,*,上一段-ハ行,命令形
動詞,一般,*,*,上一段-ハ行,連体形-一般
動詞,一般,*,*,上一段-ハ行,連体形-撥音便
動詞,一般,*,*,上一段-ハ行,連用形-一般
動詞,一般,*,*,上一段-バ行,意志推量形
動詞,一般,*,*,上一段-バ行,仮定形-一般
動詞,一般,*,*,上一段-バ行,仮定形-融合
動詞,一般,*,*,上一段-バ行,終止形-一般
動詞,一般,*,*,上一段-バ行,終止形-撥音便
動詞,一般,*,*,上一段-バ行,未然形-一般
動詞,一般,*,*,上一段-バ行,命令形
動詞,一般,*,*,上一段-バ行,連体形-一般
動詞,一般,*,*,上一段-バ行,連体形-撥音便
動詞,一般,*,*,上一段-バ行,連用形-一般
動詞,一般,*,*,上一段-バ行,連用形-撥音便
動詞,一般,*,*,上一段-マ行,意志推量形
動詞,一般,*,*,上一段-マ行,仮定形-一般
動詞,一般,*,*,上一段-マ行,仮定形-融合
動詞,一般,*,*,上一段-マ行,終止形-一般
動詞,一般,*,*,上一段-マ行,終止形-撥音便
動詞,一般,*,*,上一段-マ行,未然形-一般
動詞,一般,*,*,上一段-マ行,命令形
動詞,一般,*,*,上一段-マ行,連体形-一般
動詞,一般,*,*,上一段-マ行,連体形-撥音便
動詞,一般,*,*,上一段-マ行,連用形-一般
動詞,一般,*,*,上一段-ラ行,意志推量形
動詞,一般,*,*,上一段-ラ行,仮定形-一般
動詞,一般,*,*,上一段-ラ行,仮定形-融合
動詞,一般,*,*,上一段-ラ行,終止形-一般
動詞,一般,*,*,上一段-ラ行,終止形-撥音便
動詞,一般,*,*,上一段-ラ行,未然形-一般
動詞,一般,*,*,上一段-ラ行,未然形-撥音便
動詞,一般,*,*,上一段-ラ行,命令形
動詞,一般,*,*,上一段-ラ行,連体形-一般
動詞,一般,*,*,上一段-ラ行,連体形-撥音便
動詞,一般,*,*,上一段-ラ行,連用形-一般
動詞,一般,*,*,文語カ行変格,終止形-一般
動詞,一般,*,*,文語カ行変格,未然形-一般
動詞,一般,*,*,文語カ行変格,命令形
動詞,一般,*,*,文語カ行変格,連体形-一般
動詞,一般,*,*,文語カ行変格,連用形-一般
動詞,一般,*,*,文語カ行変格,已然形-一般
動詞,一般,*,*,文語サ行変格,ク語法
動詞,一般,*,*,文語サ行変格,終止形-一般
動詞,一般,*,*,文語サ行変格,未然形-一般
動詞,一般,*,*,文語サ行変格,命令形
動詞,一般,*,*,文語サ行変格,連体形-一般
動詞,一般,*,*,文語サ行変格,連用形-一般
動詞,一般,*,*,文語サ行変格,已然形-一般
動詞,一般,*,*,文語ナ行変格,意志推量形
動詞,一般,*,*,文語ナ行変格,終止形-一般
動詞,一般,*,*,文語ナ行変格,未然形-一般
動詞,一般,*,*,文語ナ行変格,命令形
動詞,一般,*,*,文語ナ行変格,連体形-一般
動詞,一般,*,*,文語ナ行変格,連用形-一般
動詞,一般,*,*,文語ナ行変格,連用形-撥音便
動詞,一般,*,*,文語ナ行変格,已然形-一般
動詞,一般,*,*,文語ラ行変格,意志推量形
動詞,一般,*,*,文語ラ行変格,終止形-一般
動詞,一般,*,*,文語ラ行変格,終止形-撥音便
動詞,一般,*,*,文語ラ行変格,未然形-一般
動詞,一般,*,*,文語ラ行変格,命令形
動詞,一般,*,*,文語ラ行変格,連体形-一般
動詞,一般,*,*,文語ラ行変格,連体形-撥音便
動詞,一般,*,*,文語ラ行変格,連用形-一般
動詞,一般,*,*,文語ラ行変格,連用形-促音便
動詞,一般,*,*,文語ラ行変格,已然形-一般
動詞,一般,*,*,文語下一段-カ行,終止形-一般
動詞,一般,*,*,文語下一段-カ行,未然形-一般
動詞,一般,*,*,文語下一段-カ行,命令形
動詞,一般,*,*,文語下一段-カ行,連体形-一般
